,Open Bid_x,Open Bid_y,Long Swap USDHUF,Short Swap USDHUF,open_1
2020-04-09,0.08,0.12,-2.2119341563786003e-05,2.812939521800277e-06,10.22962
2020-04-10,0.03,0.12,-2.2119341563786003e-05,2.812939521800277e-06,10.20558
2020-04-11,0.03,0.12,-2.2119341563786003e-05,2.812939521800277e-06,10.20558
2020-04-12,0.03,0.12,-2.2119341563786003e-05,2.812939521800277e-06,10.20558
2020-04-13,0.03,0.12,-2.2119341563786003e-05,2.812939521800277e-06,10.18662
2020-04-14,0.03,0.12,-3.4250269687162887e-05,-4.175744371822803e-06,10.21272
2020-04-15,0.03,0.12,-7.362459546925566e-05,1.463963963963964e-05,10.30352
2020-04-16,0.03,0.12,-2.4271844660194176e-05,5.827505827505828e-06,10.5431
2020-04-17,0.03,0.12,-2.4002157497303124e-05,5.6332556332556365e-06,10.35328
2020-04-18,0.03,0.12,-2.4002157497303124e-05,5.6332556332556365e-06,10.35328
2020-04-19,0.03,0.12,-2.4002157497303124e-05,5.6332556332556365e-06,10.35328
2020-04-20,0.03,0.12,-3.505933117583603e-05,-1.942501942501941e-06,10.40852
2020-04-21,0.03,0.12,-2.481121898597626e-05,6.216006216006215e-06,10.46262
2020-04-22,0.02,0.12,-8.006535947712417e-05,4.487179487179488e-05,10.66212
2020-04-23,0.03,0.12,-4.584681769147789e-05,-7.246376811594201e-06,10.76852
2020-04-24,-0.02,0.12,-2.919501133786848e-05,1.0025062656641604e-05,10.62105
2020-04-25,-0.02,0.12,-2.919501133786848e-05,1.0025062656641604e-05,10.62105
2020-04-26,-0.02,0.12,-2.919501133786848e-05,1.0025062656641604e-05,10.62105
2020-04-27,-0.02,0.12,-3.599773242630386e-05,9.816207184628234e-06,10.61639
2020-04-28,-0.02,0.12,-2.862811791383221e-05,1.1067708333333332e-05,10.50518
2020-04-29,-0.02,0.12,-8.673469387755102e-05,3.3854166666666665e-05,10.35836
2020-04-30,-0.02,0.12,-2.891156462585034e-05,1.1284722222222222e-05,10.29648
2020-05-01,-0.02,0.12,-2.891156462585034e-05,1.1284722222222222e-05,10.29242
2020-05-02,-0.02,0.12,-2.891156462585034e-05,1.1284722222222222e-05,10.29242
2020-05-03,-0.02,0.12,-5.357142857142858e-05,-6.510416666666666e-06,10.29242
2020-05-04,-0.02,0.12,-3.599773242630386e-05,1.1284722222222222e-05,10.41564
2020-05-05,-0.02,0.12,-2.891156462585034e-05,1.2872628726287262e-05,10.29308
2020-05-06,-0.02,0.12,-8.503401360544216e-05,3.726287262872629e-05,10.26752
2020-05-07,-0.02,0.12,-2.862811791383221e-05,1.2646793134598014e-05,10.26492
2020-05-08,-0.02,-0.11,-2.862811791383221e-05,1.2646793134598014e-05,10.19428
2020-05-09,-0.02,-0.11,-2.862811791383221e-05,1.2646793134598014e-05,10.19428
2020-05-10,-0.02,-0.11,-2.862811791383221e-05,1.2646793134598014e-05,10.19428
2020-05-11,-0.02,-0.11,-3.883219954648526e-05,9.485094850948505e-06,10.20272
2020-05-12,-0.02,-0.11,-2.891156462585034e-05,1.2872628726287262e-05,10.33317
2020-05-13,-0.02,-0.11,-8.673469387755102e-05,3.8617886178861785e-05,10.14501
2020-05-14,-0.02,-0.11,-2.862811791383221e-05,1.2646793134598014e-05,10.18022
2020-05-15,-0.02,-0.11,-2.891156462585034e-05,1.2872628726287262e-05,10.14278
2020-05-16,-0.02,-0.11,-2.891156462585034e-05,1.2872628726287262e-05,10.14278
2020-05-17,-0.02,-0.11,-2.891156462585034e-05,1.2872628726287262e-05,10.14278
2020-05-18,-0.02,-0.11,-3.713151927437642e-05,1.2646793134598014e-05,10.18963
2020-05-19,-0.02,-0.11,-2.862811791383221e-05,1.2646793134598014e-05,10.06072
2020-05-20,-0.02,-0.11,-8.418367346938775e-05,3.658536585365853e-05,9.95735
2020-05-21,-0.02,-0.11,-2.806122448979592e-05,1.219512195121951e-05,9.94725
2020-05-22,-0.02,-0.11,-2.777777777777778e-05,1.1969286359530262e-05,10.03654
2020-05-23,-0.02,-0.11,-2.777777777777778e-05,1.1969286359530262e-05,10.03654
2020-05-24,-0.02,-0.11,-2.777777777777778e-05,1.1969286359530262e-05,10.03654
2020-05-25,-0.02,-0.11,-3.1746031746031745e-05,8.355916892502263e-06,10.00492
2020-05-26,-0.02,-0.11,-2.749433106575964e-05,1.1743450767841017e-05,10.04572
2020-05-27,-0.02,-0.11,-8.163265306122448e-05,3.455284552845528e-05,9.90076
2020-05-28,-0.02,-0.11,-2.636054421768708e-05,1.0840108401084009e-05,9.86872
2020-05-29,-0.02,-0.11,-2.607709750566893e-05,1.0614272809394758e-05,9.77075
2020-05-30,-0.02,-0.11,-2.607709750566893e-05,1.0614272809394758e-05,9.77075
2020-05-31,-0.02,-0.11,-2.607709750566893e-05,1.0614272809394758e-05,9.77075
2020-06-01,-0.02,-0.11,-2.607709750566893e-05,1.0614272809394758e-05,9.66712
2020-06-02,-0.02,-0.11,-3.1746031746031745e-05,8.355916892502263e-06,9.63388
2020-06-03,-0.02,-0.11,-7.82312925170068e-05,3.184281842818427e-05,9.49122
2020-06-04,-0.02,-0.11,-2.607709750566893e-05,1.0614272809394758e-05,9.49262
2020-06-05,-0.01,-0.11,-3.535353535353536e-05,-5.600358422939069e-06,9.33477
2020-06-06,-0.01,-0.11,-3.535353535353536e-05,-5.600358422939069e-06,9.33477
2020-06-07,-0.01,-0.11,-3.535353535353536e-05,-5.600358422939069e-06,9.33477
2020-06-08,-0.01,-0.11,-3.114478114478114e-05,8.064516129032263e-06,9.2806
2020-06-09,-0.01,-0.11,-2.55331088664422e-05,1.0304659498207882e-05,9.2672
2020-06-10,-0.01,-0.11,-7.659932659932659e-05,3.0913978494623645e-05,9.25732
2020-06-11,-0.01,-0.11,-2.55331088664422e-05,1.0304659498207882e-05,9.36734
2020-06-12,-0.01,-0.11,-2.55331088664422e-05,1.0304659498207882e-05,9.62968
2020-06-13,0.06,-0.11,-2.55331088664422e-05,1.0304659498207882e-05,9.62968
2020-06-14,0.06,-0.11,-2.55331088664422e-05,1.0304659498207882e-05,9.62968
2020-06-15,0.1,-0.11,-2.2474747474747468e-05,6.995884773662549e-06,9.68055
2020-06-16,0.07,-0.11,-3.011422637590861e-05,-3.4153005464480853e-06,9.47942
2020-06-17,0.15,-0.11,-8.405797101449278e-05,-9.615384615384626e-06,9.59998
2020-06-18,0.15,-0.11,-2.8019323671497598e-05,-3.2051282051282088e-06,9.51852
2020-06-19,0.1,-0.11,-2.5505050505050504e-05,-2.502502502502508e-07,9.5207
2020-06-20,0.18,-0.11,-2.5505050505050504e-05,-2.502502502502508e-07,9.5207
2020-06-21,0.13,-0.11,-2.5505050505050504e-05,-2.502502502502508e-07,9.5207
2020-06-22,0.15,-0.11,-1.4492753623188408e-05,3.2051282051282062e-06,9.62572
2020-06-23,0.02,-0.11,-2.1786492374727714e-06,-6.73665791776028e-05,9.60432
2020-06-24,0.02,-0.11,0.0002630718954248,-0.0002473753280839,9.50118
2020-06-25,0.02,-0.11,0.0001312636165577,-0.0001174540682414,9.69126
2020-06-26,0.08,-0.11,3.472222222222222e-05,-4.065040650406504e-05,9.65052
2020-06-27,0.07,-0.11,3.472222222222222e-05,-4.065040650406504e-05,9.65052
2020-06-28,0.05,-0.11,-2.16931216931217e-05,-5.7333333333333336e-05,9.65052
2020-06-29,0.08,-0.11,3.472222222222222e-05,-4.065040650406504e-05,9.68058
2020-06-30,0.08,-0.11,-3.3179012345679006e-05,-1.4905149051490513e-05,9.67552
2020-07-01,0.08,-0.11,-8.719135802469135e-05,-1.016260162601625e-05,9.61532
2020-07-02,0.01,-0.11,-3.382838283828384e-05,-5.511463844797177e-06,9.49392
2020-07-03,0.01,-0.11,-3.52035203520352e-05,-2.425044091710759e-06,9.52032
2020-07-04,0.01,-0.11,-3.52035203520352e-05,-2.425044091710759e-06,9.52032
2020-07-05,0.01,-0.11,-3.52035203520352e-05,-2.425044091710759e-06,9.52032
2020-07-06,0.01,-0.11,-1.897689768976897e-05,3.086419753086415e-06,9.43182
2020-07-07,0.01,-0.11,-2.6127612761276123e-05,-9.700176366843032e-06,9.39641
2020-07-08,0.03,-0.11,-7.281553398058253e-05,-3.776041666666667e-05,9.46962
2020-07-09,0.01,-0.11,-3.52035203520352e-05,-2.425044091710759e-06,9.34978
2020-07-10,0.01,-0.11,-3.382838283828384e-05,-5.511463844797177e-06,9.49092
2020-07-11,0.03,-0.11,-3.344120819848975e-05,-5.4253472222222224e-06,9.49092
2020-07-12,0.03,-0.11,-3.344120819848975e-05,-5.4253472222222224e-06,9.49092
2020-07-13,0.03,-0.11,-2.26537216828479e-05,6.293402777777772e-06,9.40528
2020-07-14,0.03,-0.11,-3.3171521035598704e-05,-5.4253472222222224e-06,9.46572
2020-07-15,0.03,-0.11,-8.333333333333334e-05,-1.3020833333333332e-05,9.36472
2020-07-16,0.03,-0.11,-2.777777777777778e-05,-4.340277777777778e-06,9.31372
2020-07-17,0.03,-0.11,-2.022653721682848e-05,4.340277777777778e-06,9.28768
2020-07-18,0.03,-0.11,-2.26537216828479e-05,-5.4253472222222224e-06,9.28768
2020-07-19,0.03,-0.11,-2.26537216828479e-05,-5.4253472222222224e-06,9.28768
2020-07-20,0.03,-0.11,-2.481121898597626e-05,1.5190972222222223e-06,9.30322
2020-07-21,0.03,-0.11,-2.319309600862999e-05,-2.170138888888892e-06,9.21034
2020-07-22,0.03,-0.11,-7.524271844660193e-05,-1.171875e-05,9.09502
2020-07-23,0.17,-0.11,-3.3000949667616344e-05,-6.1728395061728425e-06,9.15665
2020-07-24,0.03,-0.11,-2.7508090614886727e-05,-7.378472222222225e-06,9.20242
2020-07-25,0.03,-0.11,-1.5911542610571736e-05,8.680555555555556e-07,9.20242
2020-07-26,0.03,-0.11,-1.5911542610571736e-05,8.680555555555556e-07,9.20242
2020-07-27,0.03,-0.11,-2.481121898597626e-05,1.5190972222222223e-06,9.08569
2020-07-28,0.03,-0.11,-2.076591154261057e-05,-8.029513888888888e-06,9.12765
2020-07-29,0.03,-0.11,-6.553398058252426e-05,-2.994791666666666e-05,9.10907
2020-07-30,0.03,-0.11,-2.373247033441208e-05,-8.463541666666666e-06,9.03812
2020-07-31,0.03,-0.11,-2.346278317152103e-05,-1.1284722222222222e-05,9.05092
2020-08-01,0.03,-0.11,-3.047464940668824e-05,-5.4253472222222224e-06,9.05092
2020-08-02,0.03,-0.11,-3.047464940668824e-05,-5.4253472222222224e-06,9.05092
2020-08-03,0.03,-0.11,-2.481121898597626e-05,1.5190972222222223e-06,9.1235
2020-08-04,0.03,-0.11,-2.912621359223302e-05,-4.340277777777778e-06,9.12562
2020-08-05,0.03,-0.11,-8.737864077669907e-05,-1.3020833333333332e-05,9.07565
2020-08-06,0.03,-0.11,-2.9395900755124056e-05,-4.340277777777778e-06,8.94318
2020-08-07,0.03,-0.11,-2.912621359223302e-05,-4.340277777777778e-06,9.03358
2020-08-08,0.03,-0.11,-3.047464940668824e-05,-5.4253472222222224e-06,9.03358
2020-08-09,0.03,-0.11,-3.047464940668824e-05,-5.4253472222222224e-06,9.03358
2020-08-10,0.03,-0.11,-1.779935275080906e-05,2.3871527777777777e-06,9.03052
2020-08-11,0.03,-0.11,-2.2923408845738945e-05,-3.90625e-06,8.99662
2020-08-12,0.03,-0.11,-9.061488673139158e-05,-1.6276041666666666e-05,9.03548
2020-08-13,0.03,-0.11,-2.912621359223302e-05,-4.340277777777778e-06,8.91592
2020-08-14,0.03,-0.11,-3.101402373247032e-05,-5.642361111111111e-06,8.88712
2020-08-15,0.03,-0.11,-3.0744336569579284e-05,-8.029513888888888e-06,8.88712
2020-08-16,0.03,-0.11,-3.0744336569579284e-05,-8.029513888888888e-06,8.88712
2020-08-17,0.15,-0.15,-1.2077294685990336e-05,1.0683760683760708e-06,8.87019
2020-08-18,0.03,-0.11,-3.101402373247032e-05,-5.642361111111111e-06,8.83041
2020-08-19,0.03,-0.11,-7.686084142394822e-05,-2.799479166666667e-05,8.84302
2020-08-20,0.03,-0.11,-1.8338727076591157e-05,2.8211805555555554e-06,8.91801
2020-08-21,0.03,-0.11,-1.8338727076591157e-05,2.8211805555555554e-06,8.90186
2020-08-22,0.03,-0.11,-1.8338727076591157e-05,2.8211805555555554e-06,8.90186
2020-08-23,0.03,-0.11,-1.8338727076591157e-05,2.8211805555555554e-06,8.90186
2020-08-24,0.03,-0.11,-1.8338727076591157e-05,2.8211805555555554e-06,8.99933
2020-08-25,0.03,-0.11,-3.047464940668824e-05,-6.510416666666666e-06,8.97782
2020-08-26,0.03,-0.11,-9.142394822006472e-05,-1.953125e-05,8.96955
2020-08-27,0.03,-0.11,-2.5620280474649408e-05,-7.595486111111114e-06,8.87628
2020-08-28,0.03,-0.11,-2.9935275080906137e-05,-9.114583333333334e-06,8.86895
2020-08-29,0.03,-0.11,-2.5350593311758355e-05,-9.114583333333334e-06,8.86895
2020-08-30,0.03,-0.11,-2.481121898597626e-05,1.5190972222222223e-06,8.86895
2020-08-31,0.03,-0.11,-1.4563106796116498e-05,-2.170138888888889e-07,8.78527
2020-09-01,0.03,-0.11,-2.5620280474649408e-05,-9.114583333333334e-06,8.67562
2020-09-02,0.03,-0.11,-7.200647249190937e-05,-2.4088541666666663e-05,8.77448
2020-09-03,0.03,-0.11,-2.5620280474649408e-05,-6.510416666666666e-06,8.86822
2020-09-04,0.03,-0.11,-2.373247033441208e-05,-8.029513888888888e-06,8.91442
2020-09-05,0.03,-0.11,-2.481121898597626e-05,-9.114583333333334e-06,8.91442
2020-09-06,0.03,-0.11,-2.481121898597626e-05,-9.114583333333334e-06,8.91442
2020-09-07,0.03,-0.11,-2.481121898597626e-05,1.5190972222222223e-06,8.91308
2020-09-08,0.03,-0.11,-2.076591154261057e-05,-7.595486111111114e-06,8.95394
2020-09-09,0.03,-0.11,-6.391585760517798e-05,-2.9296875e-05,9.15102
2020-09-10,0.03,-0.11,-2.2923408845738945e-05,-1.1067708333333332e-05,9.01242
2020-09-11,0.03,-0.11,-2.2923408845738945e-05,-1.1067708333333332e-05,9.04608
2020-09-12,0.03,-0.11,-1.4293419633225458e-05,-4.340277777777778e-07,9.04608
2020-09-13,0.03,-0.11,-1.4293419633225458e-05,-4.340277777777778e-07,9.04608
2020-09-14,0.03,-0.11,-2.481121898597626e-05,1.5190972222222223e-06,9.01647
2020-09-15,0.03,-0.11,-1.9956850053937427e-05,-1.2369791666666666e-05,9.01346
2020-09-16,0.03,-0.11,-5.501618122977346e-05,-4.361979166666667e-05,9.01358
2020-09-17,0.03,-0.11,-1.2944983818770228e-05,-1.3454861111111113e-05,9.1006
2020-09-18,0.03,-0.11,-1.6720604099244877e-05,-1.3454861111111113e-05,9.04352
2020-09-19,0.03,-0.11,-1.6720604099244877e-05,-1.3454861111111113e-05,9.04352
2020-09-20,0.03,-0.11,-1.6720604099244877e-05,-1.3454861111111113e-05,9.04352
2020-09-21,0.03,-0.11,-1.6990291262135926e-05,1.7361111111111048e-06,9.06688
2020-09-22,0.03,-0.11,-2.049622437971952e-05,4.557291666666667e-06,9.28318
2020-09-23,0.05,-0.11,-7.857142857142857e-05,-2.1153846153846164e-05,9.37862
2020-09-24,0.05,-0.11,-2.4074074074074067e-05,7.692307692307695e-06,9.51316
2020-09-25,0.05,-0.11,-2.671957671957672e-05,-4.7008547008547e-06,9.49094
2020-09-26,0.05,-0.11,-2.3809523809523803e-05,1.0683760683760708e-06,9.49094
2020-09-27,0.05,-0.11,-2.4074074074074067e-05,-8.76068376068376e-06,9.49094
2020-09-28,0.08,-0.15,-2.237654320987654e-05,2.7100271002710047e-06,9.54889
2020-09-29,0.05,-0.11,-2.2222222222222223e-05,-8.119658119658118e-06,9.47608
2020-09-30,0.03,-0.11,-8.333333333333334e-05,-1.3020833333333332e-05,9.43515
2020-10-01,0.03,-0.11,-2.508090614886731e-05,-4.340277777777778e-06,9.30152
2020-10-02,0.03,-0.11,-2.8047464940668835e-05,-4.340277777777778e-06,9.34858
2020-10-03,0.03,-0.11,-2.4002157497303124e-05,7.378472222222222e-06,9.34858
2020-10-04,0.03,-0.11,-2.4002157497303124e-05,7.378472222222222e-06,9.34858
2020-10-05,0.03,-0.11,-2.481121898597626e-05,8.029513888888888e-06,9.25978
2020-10-06,0.03,-0.11,-2.346278317152103e-05,6.944444444444445e-06,9.19362
2020-10-07,0.03,-0.11,-8.41423948220065e-05,-1.3020833333333332e-05,9.36292
2020-10-08,0.03,-0.11,-2.481121898597626e-05,-3.90625e-06,9.28752
2020-10-09,0.03,-0.11,-2.1574973031283717e-05,5.4253472222222224e-06,9.23664
2020-10-10,0.03,-0.11,-2.1574973031283717e-05,5.4253472222222224e-06,9.23664
2020-10-11,0.03,-0.11,-2.1574973031283717e-05,5.4253472222222224e-06,9.23664
2020-10-12,0.03,-0.11,-2.481121898597626e-05,1.5190972222222223e-06,9.14207
2020-10-13,0.03,-0.11,-2.8317152103559877e-05,-4.340277777777778e-06,9.17342
2020-10-14,0.03,-0.11,-6.79611650485437e-05,-1.6276041666666666e-05,9.23405
2020-10-15,0.03,-0.11,-2.9935275080906137e-05,-3.689236111111108e-06,9.24792
2020-10-16,0.03,-0.11,-2.481121898597626e-05,-3.90625e-06,9.37072
2020-10-17,0.03,-0.11,-2.481121898597626e-05,-3.90625e-06,9.37072
2020-10-18,0.03,-0.11,-2.912621359223302e-05,-5.4253472222222224e-06,9.37072
2020-10-19,0.08,-0.15,-2.237654320987654e-05,2.7100271002710047e-06,9.37428
2020-10-20,0.03,-0.11,-2.454153182308522e-05,-3.90625e-06,9.3329
2020-10-21,0.03,-0.11,-7.200647249190937e-05,2.2135416666666665e-05,9.23618
2020-10-22,0.03,-0.11,-2.4002157497303124e-05,7.378472222222222e-06,9.24948
2020-10-23,0.03,-0.11,-2.373247033441208e-05,7.161458333333327e-06,9.26172
2020-10-24,0.03,-0.11,-2.373247033441208e-05,7.161458333333327e-06,9.26172
2020-10-25,0.03,-0.11,-2.373247033441208e-05,7.161458333333327e-06,9.26172
2020-10-26,0.1,-0.15,-2.045454545454545e-05,1.2512512512512508e-05,9.27022
2020-10-27,0.03,-0.11,-2.912621359223302e-05,-5.4253472222222224e-06,9.22992
2020-10-28,0.03,-0.11,-8.737864077669907e-05,-1.6276041666666666e-05,9.19278
2020-10-29,0.03,-0.11,-2.885652642934196e-05,-5.4253472222222224e-06,9.33562
2020-10-30,0.03,-0.11,-2.885652642934196e-05,-5.4253472222222224e-06,9.50931
2020-10-31,0.03,-0.11,-2.885652642934196e-05,-5.4253472222222224e-06,9.50931
2020-11-01,0.03,-0.11,-2.885652642934196e-05,-5.4253472222222224e-06,9.50931
2020-11-02,0.03,-0.11,-1.914778856526429e-05,3.4722222222222224e-06,9.57248
2020-11-03,0.03,-0.11,-2.885652642934196e-05,-5.4253472222222224e-06,9.57522
2020-11-04,0.03,-0.11,-8.737864077669907e-05,-1.6276041666666666e-05,9.48308
2020-11-05,0.03,-0.11,-2.912621359223302e-05,-5.4253472222222224e-06,9.31152
2020-11-06,0.03,-0.11,-2.96655879180151e-05,-5.4253472222222224e-06,9.22992
2020-11-07,0.03,-0.11,-2.96655879180151e-05,-5.4253472222222224e-06,9.22992
2020-11-08,0.03,-0.11,-2.96655879180151e-05,-5.4253472222222224e-06,9.22992
2020-11-09,0.03,-0.11,-2.049622437971952e-05,4.557291666666667e-06,9.10872
2020-11-10,0.03,-0.11,-2.076591154261057e-05,4.774305555555556e-06,9.03338
2020-11-11,0.03,-0.11,-8.980582524271841e-05,-1.6276041666666666e-05,8.98472
2020-11-12,0.03,-0.11,-2.96655879180151e-05,-5.4253472222222224e-06,9.11628
2020-11-13,0.03,-0.11,-2.9935275080906137e-05,-5.4253472222222224e-06,9.18668
2020-11-14,0.03,-0.11,-2.9935275080906137e-05,-5.4253472222222224e-06,9.18668
2020-11-15,0.1,-0.11,-2.777777777777778e-05,6.4102564102564125e-06,9.18668
2020-11-16,0.08,0.05,-1.7232510288065838e-05,4.968383017163508e-06,9.11336
2020-11-17,0.03,-0.11,-2.669902912621359e-05,-5.4253472222222224e-06,9.06702
2020-11-18,0.03,-0.11,-8.818770226537217e-05,-1.6276041666666666e-05,9.05481
2020-11-19,0.03,-0.11,-1.8338727076591157e-05,2.8211805555555554e-06,9.02348
2020-11-20,0.03,-0.11,-2.96655879180151e-05,-5.4253472222222224e-06,8.98092
2020-11-21,0.03,-0.11,-2.96655879180151e-05,-5.4253472222222224e-06,8.98092
2020-11-22,0.03,-0.11,-2.96655879180151e-05,-5.4253472222222224e-06,8.98092
2020-11-23,0.03,-0.11,-1.9956850053937427e-05,4.1232638888888885e-06,8.98743
2020-11-24,0.03,-0.11,-2.9395900755124056e-05,-5.4253472222222224e-06,8.99868
2020-11-25,0.03,-0.11,-8.89967637540453e-05,-1.6276041666666666e-05,8.87853
2020-11-26,0.03,-0.11,-2.96655879180151e-05,-5.4253472222222224e-06,8.82798
2020-11-27,0.03,-0.11,-2.96655879180151e-05,-5.4253472222222224e-06,8.86338
2020-11-28,0.03,-0.11,-2.96655879180151e-05,-5.4253472222222224e-06,8.86338
2020-11-29,0.03,-0.11,-2.96655879180151e-05,-5.4253472222222224e-06,8.86338
2020-11-30,0.03,-0.11,-1.6181229773462782e-05,1.0850694444444444e-06,8.84078
2020-12-01,0.03,-0.11,-2.9935275080906137e-05,-5.4253472222222224e-06,8.86512
2020-12-02,0.03,-0.11,-9.061488673139158e-05,-1.6276041666666666e-05,8.80988
2020-12-03,0.03,-0.11,-3.0204962243797196e-05,-5.4253472222222224e-06,8.79522
2020-12-04,0.03,-0.11,-3.0204962243797196e-05,-5.4253472222222224e-06,8.7586
2020-12-05,0.03,-0.11,-3.0204962243797196e-05,-5.4253472222222224e-06,8.7586
2020-12-06,0.03,-0.11,-3.0204962243797196e-05,-5.4253472222222224e-06,8.7586
2020-12-07,0.03,-0.11,-2.049622437971952e-05,4.557291666666667e-06,8.80548
2020-12-08,0.03,-0.11,-2.9935275080906137e-05,-4.557291666666667e-06,8.73288
2020-12-09,0.03,-0.11,-9.061488673139158e-05,-1.6276041666666666e-05,8.72022
2020-12-10,0.03,-0.11,-3.0204962243797196e-05,-5.4253472222222224e-06,8.80608
2020-12-11,0.03,-0.11,-3.047464940668824e-05,-5.4253472222222224e-06,8.75188
2020-12-12,0.03,-0.11,-3.047464940668824e-05,-5.4253472222222224e-06,8.75188
2020-12-13,0.03,-0.11,-3.047464940668824e-05,-5.4253472222222224e-06,8.75188
2020-12-14,0.03,-0.11,-1.8878101402373245e-05,3.255208333333333e-06,8.78298
2020-12-15,0.03,-0.11,-2.1844660194174756e-05,-5.4253472222222224e-06,8.74918
2020-12-16,0.03,-0.11,-7.038834951456309e-05,-1.6276041666666666e-05,8.71432
2020-12-17,0.03,-0.11,-3.532901833872707e-05,-5.4253472222222224e-06,8.62662
2020-12-18,0.04,-0.11,-3.044871794871794e-05,-2.4547803617571065e-05,8.60183
2020-12-19,0.04,-0.11,-3.044871794871794e-05,-2.4547803617571065e-05,8.60183
2020-12-20,0.04,-0.11,-3.044871794871794e-05,-2.4547803617571065e-05,8.60183
2020-12-21,0.04,-0.11,-1.602564102564103e-05,1.0766580534022411e-06,8.68572
2020-12-22,0.04,-0.11,-2.991452991452992e-05,-5.383290267011198e-06,8.64448
2020-12-23,0.04,1.95,-6.410256410256408e-05,1.6149870801033584e-05,8.72738
2020-12-24,0.11,1.89,-9.759759759759758e-06,-5.70272259013981e-06,8.61372
2020-12-25,0.11,1.89,-9.759759759759758e-06,-5.70272259013981e-06,8.61858
2020-12-26,0.11,1.89,-2.2272272272272263e-05,-2.023546725533481e-06,8.61858
2020-12-27,0.11,-0.1,-2.2272272272272263e-05,-2.023546725533481e-06,8.61858
2020-12-28,0.11,-0.11,-9.759759759759758e-06,-5.70272259013981e-06,8.60921
2020-12-29,0.13,-0.11,7.374631268436528e-07,-1.276276276276276e-05,8.59973
2020-12-30,0.13,-0.11,-2.7286135693215344e-05,-1.5765765765765775e-05,8.56948
2020-12-31,0.04,-0.11,-2.056623931623932e-05,-1.6580534022394485e-05,8.54047
2021-01-01,0.04,-0.11,-2.056623931623932e-05,-1.6580534022394485e-05,8.53274
2021-01-02,0.04,-0.11,-2.056623931623932e-05,-1.6580534022394485e-05,8.53274
2021-01-03,0.04,-0.11,-2.056623931623932e-05,-1.6580534022394485e-05,8.53274
2021-01-04,0.04,-0.11,-2.564102564102564e-05,2.368647717484925e-06,8.54367
2021-01-05,0.04,-0.11,-2.056623931623932e-05,-1.6580534022394485e-05,8.51778
2021-01-06,0.03,-0.11,-4.36893203883495e-05,-6.510416666666668e-07,8.46522
2021-01-07,0.03,-0.11,-1.914778856526429e-05,-1.215277777777778e-05,8.40592
2021-01-08,0.03,-0.11,-1.348435814455232e-05,-1.0850694444444444e-06,8.42568
2021-01-09,0.03,-0.11,-1.348435814455232e-05,-1.0850694444444444e-06,8.42568
2021-01-10,0.03,-0.11,-1.348435814455232e-05,-1.0850694444444444e-06,8.42568
2021-01-11,0.03,-0.11,-2.481121898597626e-05,1.5190972222222223e-06,8.51763
2021-01-12,0.03,-0.11,-2.5350593311758355e-05,-9.114583333333334e-06,8.54188
2021-01-13,0.03,-0.11,-7.686084142394822e-05,-2.7343750000000004e-05,8.42662
2021-01-14,0.03,-0.11,-2.5350593311758355e-05,-9.114583333333334e-06,8.46018
2021-01-15,0.03,-0.11,-2.5620280474649408e-05,-9.114583333333334e-06,8.48022
2021-01-16,0.03,-0.11,-2.5620280474649408e-05,-9.114583333333334e-06,8.48022
2021-01-17,0.03,-0.11,-2.5620280474649408e-05,-9.114583333333334e-06,8.48022
2021-01-18,0.03,-0.11,-1.6720604099244877e-05,1.5190972222222223e-06,8.58452
2021-01-19,0.03,-0.11,-2.5350593311758355e-05,-9.114583333333334e-06,8.55598
2021-01-20,0.03,-0.11,-7.686084142394822e-05,-2.7343750000000004e-05,8.51472
2021-01-21,0.03,-0.11,-2.5620280474649408e-05,-9.114583333333334e-06,8.46182
2021-01-22,0.03,-0.11,-1.8069039913700104e-05,2.6041666666666666e-06,8.41555
2021-01-23,0.03,-0.11,-2.481121898597626e-05,1.5190972222222223e-06,8.41555
2021-01-24,0.03,-0.11,-2.481121898597626e-05,1.5190972222222223e-06,8.41555
2021-01-25,0.03,-0.11,-2.481121898597626e-05,1.5190972222222223e-06,8.47642
2021-01-26,0.03,-0.11,-2.5620280474649408e-05,-9.114583333333334e-06,8.57652
2021-01-27,0.03,-0.11,-4.6116504854368926e-05,1.3020833333333335e-06,8.55552
2021-01-28,0.03,-0.11,-2.5350593311758355e-05,-9.114583333333334e-06,8.67628
2021-01-29,0.03,-0.11,-2.5620280474649408e-05,-9.114583333333334e-06,8.64828
2021-01-30,0.03,-0.11,-2.481121898597626e-05,1.5190972222222223e-06,8.64828
2021-01-31,0.03,-0.11,-2.5620280474649408e-05,-9.114583333333334e-06,8.64828
2021-02-01,0.03,-0.11,-1.6450916936353834e-05,1.3020833333333333e-06,8.56338
2021-02-02,0.03,-0.11,-1.6720604099244877e-05,1.5190972222222223e-06,8.56702
2021-02-03,0.03,-0.11,-9.061488673139158e-05,-1.6276041666666666e-05,8.59552
2021-02-04,0.03,-0.11,-2.7238403451995685e-05,-5.4253472222222224e-06,8.60108
2021-02-05,0.03,-0.11,-3.0204962243797196e-05,-5.4253472222222224e-06,8.64242
2021-02-06,0.03,-0.11,-3.0204962243797196e-05,-5.4253472222222224e-06,8.64242
2021-02-07,0.03,-0.11,-3.0204962243797196e-05,-5.4253472222222224e-06,8.64242
2021-02-08,0.03,-0.11,-2.022653721682848e-05,4.340277777777778e-06,8.52882
2021-02-09,0.03,-0.11,-3.0204962243797196e-05,-5.4253472222222224e-06,8.47352
